205.64,-53.373
205.645,-49.7755
205.65,-47.4263
205.655,-44.5646
205.66,-40.5346
205.665,-36.9128
205.67,-32.7653
205.675,-26.2079
205.68,-18.5683
205.685,-11.1796
205.69,-3.40762
205.695,4.04781
205.7,10.7645
205.705,18.9718
205.71,29.0802
205.715,38.9176
205.72,48.9576
205.725,60.3873
205.73,71.5948
205.735,81.9949
205.74,93.0438
205.745,103.973
205.75,113.554
205.755,122.852
205.76,131.279
205.765,136.162
205.77,137.386
205.775,135.925
205.78,130.241
205.785,119.827
205.79,106.526
205.795,90.6608
205.8,72.2835
205.805,53.4201
205.81,34.3275
205.815,13.617
205.82,-6.88818
205.825,-24.3613
205.83,-39.2529
205.835,-51.7164
205.84,-60.1056
205.845,-65.6186
205.85,-70.2106
205.855,-72.8152
205.86,-73.4185
205.865,-73.9641
205.87,-73.9472
205.875,-72.1932
205.88,-70.4729
205.885,-69.2539
205.89,-66.9723
205.895,-64.5684
205.9,-63.3828
205.905,-62.3317
205.91,-61.2337
205.915,-61.1702
205.92,-60.84
205.925,-59.0146
205.93,-57.6641
205.935,-57.3789
205.94,-56.3592
205.945,-55.3044
205.95,-55.5046
205.955,-55.1654
205.96,-53.5285
205.965,-52.5506
205.97,-52.1514
205.975,-51.3565
205.98,-51.4546
205.985,-52.212
205.99,-51.7011
205.995,-50.5391
206,-49.2979
206.005,-46.1726
206.01,-41.2997
206.015,-36.6674
206.02,-31.8528
206.025,-25.5757
206.03,-19.3936
206.035,-14.2661
206.04,-8.32497
206.045,-1.53458
206.05,5.05876
206.055,11.9211
206.06,17.2814
206.065,17.253
206.07,10.7392
206.075,-0.566464
206.08,-14.7589
206.085,-28.486
206.09,-38.2372
206.095,-44.3385
206.1,-48.363
206.105,-49.8702
206.11,-49.8017
206.115,-50.7409
206.12,-52.5541
206.125,-54.4936
206.13,-56.231
206.135,-53.8994
206.14,-42.1597
206.145,-15.8829
206.15,32.6497
206.155,105.84
206.16,186.803
206.165,245.811
206.17,258.367
206.175,218.859
206.18,145.246
